,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
26045,Charles Burley,Delaware St.,MEAC,28,34.8,73.8,14.9,28.0,44.05,2.2,10.8,33.5,46.7,21,31,0.677,7,22,0.318,0,3,0.0,0.0,2.2,124.0,Jr,10-May,55,-0.997852,67.0261,4.3,2014,29748,all,,1.54759995,2.0,7.0,5.0,15.0,0.2857,0.3333,0.0,0.0,,,108.296,113.297,0.791556,58.5546,-9.36381,-6.49749,-2.86632,-9.47898,14.1071,-7.18461,-2.29437,0.25,1.2143,1.4643,2.3214,0.4643,0.0,1.25,Pure PG,0.496963
26049,Josh Heath,South Florida,Amer,17,26.3,85.5,14.4,36.2,41.37,2.4,5.8,34.2,32.9,10,13,0.769,14,38,0.368,2,9,0.222,0.6,2.1,27.7,Fr,2-Jun,10,-0.318394,83.062,2.6,2014,29753,all,,2.29637327,8.0,16.0,6.0,22.0,0.5,0.2727,0.0,0.0,,,108.912,103.497,1.80409,49.5608,-4.96974,-3.12247,-1.84727,-2.46695,20.0,-1.92505,-0.541896,0.4118,1.0,1.4118,3.6471,0.7059,0.1176,2.5882,Pure PG,1.57784
26132,Keith Shamburger,Hawaii,BW,29,80.0,112.1,17.3,42.9,52.35,1.9,9.9,27.0,20.3,92,110,0.836,31,77,0.403,36,121,0.298,0.2,2.0,55.6,Jr,Jun-00,0,2.02129,105.887,2.4,2014,29990,all,,2.68425332,7.0,20.0,24.0,57.0,0.35,0.4211,0.0,0.0,,,107.802,108.049,2.40224,149.019,1.15088,2.37773,-1.22685,0.821348,32.4138,1.19188,-0.37053,0.5172,2.6207,3.1379,5.2759,1.1034,0.069,9.0345,Pure PG,7.4871
26198,Trevis Wyche,Saint Peter's,MAAC,31,73.0,94.1,21.3,37.6,46.52,1.9,8.1,29.2,20.9,103,150,0.687,59,156,0.378,12,49,0.245,0.4,2.6,73.2,Fr,Jun-00,3,0.650921,94.1041,3.1,2014,30160,all,,1.84614646,51.0,122.0,8.0,34.0,0.418,0.2353,0.0,0.0,,,104.844,106.01,2.4,138.807,-2.53805,-1.41137,-1.12668,-2.60654,29.4516,-2.31005,-0.296498,0.4839,2.0323,2.5161,3.871,1.2258,0.0968,8.2903,Pure PG,3.35847
26210,Zalmico Harmon,UC Santa Barbara,BW,28,77.9,117.0,17.0,43.8,51.44,1.2,6.4,30.5,13.0,74,96,0.771,46,119,0.387,21,58,0.362,0.0,1.3,54.2,Jr,Jun-00,3,2.60577,111.788,2.9,2014,30195,all,,4.51630382,17.0,50.0,28.0,68.0,0.34,0.4118,0.0,0.0,,,109.231,109.804,2.14908,113.146,-0.554894,2.02721,-2.5821,-0.605373,31.5714,0.170044,-0.775417,0.2857,1.8214,2.1071,5.0,0.6429,0.0,8.1786,Pure PG,4.13244
26235,Corey Heyward,Georgia Tech,ACC,32,39.6,78.7,8.0,37.1,38.86,2.2,8.7,14.8,37.8,6,13,0.462,4,21,0.19,6,14,0.429,0.8,2.6,37.1,Fr,1-Jun,30,-1.20711,66.3535,4.5,2014,30267,all,,1.73070776,2.0,13.0,2.0,8.0,0.1538,0.25,0.0,0.0,,,103.369,99.8634,1.68757,85.2438,0.01865,-2.68715,2.7058,-1.80739,16.5,-5.17037,3.36299,0.3125,1.2188,1.5312,1.4062,0.6875,0.125,1.0,Pure PG,1.62112
26264,Jordan Woodard,Oklahoma,B12,33,69.3,107.7,21.7,41.5,52.57,1.5,7.0,27.8,19.4,146,188,0.777,57,162,0.352,27,73,0.37,0.4,2.0,80.0,Fr,Jun-00,10,2.63867,115.12,2.8,2014,30365,all,66.6,2.1714595,35.0,82.0,22.0,79.0,0.4268,0.2785,0.0,0.0,,,108.165,102.289,2.6346,147.591,2.09682,2.46185,-0.365024,2.30122,28.0303,1.83408,0.467145,0.3939,1.7879,2.1818,4.6061,1.0303,0.1212,10.3333,Pure PG,4.38823
26278,Emmanuel Owootoah,Fresno St.,MWC,27,15.7,91.8,13.3,33.3,46.24,2.3,6.6,22.2,31.1,14,16,0.875,3,9,0.333,4,18,0.222,0.5,3.1,59.3,Fr,11-May,0,-0.0632747,85.5676,3.5,2014,30413,all,,1.81252116,3.0,7.0,0.0,2.0,0.4286,0.0,0.0,0.0,,,107.683,107.476,0.664123,37.4917,-2.61565,-1.83117,-0.784475,-2.49255,8.7778,-2.55548,0.062934,0.1852,0.5185,0.7037,1.0741,0.4444,0.037,1.1852,Pure PG,4.65875
26305,Amadi Udenyi,Pepperdine,WCC,20,35.6,95.8,19.4,40.1,45.59,2.3,3.9,22.9,19.4,32,47,0.681,14,46,0.304,19,60,0.317,0.0,2.2,44.3,Fr,Jun-00,0,0.68911,96.9997,3.6,2014,30471,all,,1.962963,7.0,24.0,7.0,22.0,0.2917,0.3182,0.0,0.0,,,112.382,107.877,1.61301,59.6864,-2.85444,0.0452904,-2.89974,-2.25782,21.45,-1.17536,-1.08246,0.4,0.75,1.15,2.65,0.8,0.0,5.85,Pure PG,8.37788
26372,Dion Nesmith,Hofstra,CAA,30,78.4,101.1,23.7,47.9,51.42,1.8,6.8,27.7,22.2,73,101,0.723,72,186,0.387,61,155,0.394,0.1,1.4,29.6,Sr,Jun-00,11,2.16307,105.757,3.8,2014,30647,all,,1.39999994,41.0,99.0,31.0,87.0,0.4141,0.3563,0.0,0.0,,,115.267,116.057,1.63076,138.102,-3.09211,0.798833,-3.89094,-2.43015,34.6333,0.36141,-2.79157,0.5667,2.0,2.5667,4.2,0.8,0.0333,13.3333,Pure PG,9.05872
26422,Darrion Eastmon,South Carolina St.,MEAC,23,22.2,72.6,15.0,52.3,55.65,2.1,11.9,26.4,50.5,11,18,0.611,7,14,0.5,3,8,0.375,0.9,2.1,81.8,Jr,2-Jun,23,-0.822031,65.827,5.4,2014,30770,all,,1.06253146,6.0,9.0,1.0,5.0,0.6667,0.2,0.0,0.0,,,107.784,112.514,0.645736,43.1238,-8.29797,-6.84207,-1.4559,-8.87302,10.9565,-7.91305,-0.959973,0.2174,1.1304,1.3478,1.4783,0.3913,0.087,1.4783,Pure PG,1.89253
26476,Kenny Chery,Baylor,B12,35,70.5,114.6,23.0,48.0,54.17,1.4,9.0,33.3,18.9,98,112,0.875,99,211,0.469,39,117,0.333,0.2,1.9,34.1,Jr,11-May,1,3.742,124.851,2.3,2014,30959,all,,2.26391525,36.0,66.0,63.0,146.0,0.5455,0.4315,2.0,2.0,1.0,,107.93,101.315,2.85609,147.908,4.04644,4.79956,-0.753118,4.66582,29.4286,4.23351,0.432311,0.3429,2.3143,2.6571,4.6571,0.8857,0.0571,11.8,Pure PG,7.04776
26482,London Perrantes,Virginia,ACC,37,74.4,117.5,12.4,50.3,55.54,0.9,7.9,24.3,19.2,43,50,0.86,23,72,0.319,38,87,0.437,0.4,2.0,31.4,Fr,2-Jun,23,2.33132,110.256,2.2,2014,30966,all,70.8,3.49995369,10.0,25.0,13.0,47.0,0.4,0.2766,0.0,0.0,,,95.3681,90.68,4.02837,165.737,5.88739,3.18388,2.70351,5.1514,29.8649,1.40483,3.74657,0.2162,1.973,2.1892,3.7838,0.8919,0.1081,5.4865,Pure PG,5.17993
26538,Varun Ram,Maryland,ACC,16,8.9,61.6,10.7,32.1,30.1,1.0,11.8,13.4,38.4,0,2,0.0,0,3,0.0,3,11,0.273,0.0,5.1,14.3,Jr,9-May,11,-0.836065,54.1613,7.7,2014,31123,all,,1.125,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,,,93.3824,91.3675,0.955625,26.0625,1.448,-3.39502,4.84302,-2.43578,7.1875,-8.66612,6.23034,0.0625,0.75,0.8125,0.5625,0.625,0.0,0.5625,Pure PG,5.62635
26584,Kavon Stewart,Robert Morris,NEC,30,41.5,88.7,20.4,41.5,48.18,2.9,8.4,25.7,29.2,59,98,0.602,41,99,0.414,2,7,0.286,0.2,3.3,92.5,Fr,Jun-00,3,-0.0877912,86.4132,2.5,2014,31224,all,,1.39999998,33.0,73.0,8.0,26.0,0.4521,0.3077,0.0,0.0,,,106.932,108.469,1.46617,103.082,-3.66477,-3.64537,-0.0194017,-3.89281,20.0,-3.62204,-0.270767,0.5,1.4,1.9,2.8,1.1,0.0333,4.9,Pure PG,0.696901
26595,Tony Bagtas,Penn,Ivy,20,24.1,78.6,15.0,38.9,42.01,0.9,8.5,26.9,34.8,6,8,0.75,13,34,0.382,3,11,0.273,0.4,2.7,17.8,Fr,11-May,11,-0.706865,72.5558,3.4,2014,31250,all,35.0,1.6,3.0,12.0,10.0,22.0,0.25,0.4545,0.0,0.0,,,107.242,107.069,1.05669,47.0378,-5.66072,-4.76986,-0.89086,-3.4402,13.55,-4.02851,0.588311,0.1,1.05,1.15,2.0,0.65,0.05,2.05,Pure PG,2.28683
26634,Chris Blakeley,Abilene Christian,Slnd,16,8.0,26.0,14.2,0.0,0.0,1.9,1.9,20.6,69.0,0,2,0.0,0,3,0.0,0,0,0.0,0.0,1.8,66.7,Fr,Jun-00,10,-0.949264,22.8128,3.5,2014,31358,all,,0.63636364,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,120.629,119.786,0.144837,8.24324,-18.7259,-14.1209,-4.605,-17.0656,4.25,-11.1576,-5.90796,0.0625,0.0625,0.125,0.4375,0.125,0.0,0.0,Pure PG,0.0
26691,Tyler Wilson,Manhattan,MAAC,33,30.4,82.5,14.8,39.1,44.89,1.6,7.8,22.1,33.1,26,46,0.565,20,53,0.377,1,2,0.5,0.3,4.3,83.6,Fr,Jun-00,2,-0.501625,75.7837,7.6,2014,31514,all,,1.41672025,17.0,39.0,3.0,14.0,0.4359,0.2143,0.0,0.0,,,96.4672,95.9775,1.42085,81.346,-1.49382,-3.48976,1.99594,-2.92002,12.4242,-6.17322,3.2532,0.1818,0.8788,1.0606,1.5455,0.9394,0.0303,2.0909,Pure PG,0.272172
26721,Eric Childress,UC Santa Barbara,BW,28,51.9,95.8,20.8,46.9,51.95,3.5,8.3,28.5,28.3,46,70,0.657,40,87,0.46,9,27,0.333,0.0,2.9,61.4,Fr,Jun-00,1,0.636625,96.5219,3.9,2014,31599,all,,1.56361038,32.0,60.0,9.0,28.0,0.5333,0.3214,0.0,0.0,,,104.527,105.075,1.77251,95.1684,-1.41604,-0.924796,-0.491247,-1.56638,21.0357,-1.84511,0.278731,0.5714,1.5714,2.1429,3.0714,0.9643,0.0,5.4643,Pure PG,2.88744
26741,Alec Wintering,Portland,WCC,27,59.0,103.9,18.9,40.4,51.89,1.1,8.3,28.7,23.1,85,102,0.833,34,102,0.333,18,49,0.367,0.0,3.3,67.5,Fr,11-May,2,1.38647,102.487,4.0,2014,31659,all,25.6,2.21821305,24.0,67.0,10.0,35.0,0.3582,0.2857,0.0,0.0,,,106.117,104.036,2.41202,121.922,0.465895,0.569727,-0.103832,-0.244715,27.7407,-1.15368,0.908962,0.2593,2.0,2.2593,4.5185,1.5556,0.0,7.6667,Pure PG,3.93137
26784,Troy Reid-Knight,Maine,AE,25,39.4,96.3,21.2,49.6,54.81,2.5,7.7,24.4,25.3,39,51,0.765,26,62,0.419,22,57,0.386,0.0,2.2,42.9,Fr,Jun-00,31,0.561518,96.8613,4.5,2014,31795,all,,1.29545454,14.0,36.0,12.0,26.0,0.3889,0.4615,0.0,0.0,,,114.609,118.627,0.676469,70.6675,-5.33148,-1.5288,-3.80268,-4.47654,17.72,-1.76822,-2.70832,0.4,1.24,1.64,2.28,0.72,0.0,6.28,Pure PG,6.94527
26881,Josh Castellanos,Gardner Webb,BSth,30,48.9,100.3,16.2,42.4,51.06,1.3,6.7,23.6,22.3,58,82,0.707,25,64,0.391,13,41,0.317,0.3,2.1,78.1,Sr,1-Jun,3,0.200833,90.6442,2.9,2014,32046,all,,2.08116439,17.0,38.0,8.0,25.0,0.4474,0.32,0.0,0.0,,,107.155,109.091,1.39683,87.9037,-3.3801,-1.83684,-1.54325,-2.67185,20.2,-2.36288,-0.308966,0.2333,1.1,1.3333,2.5667,0.7,0.0667,4.9,Pure PG,4.01935
26948,Ausar Madison,Howard,MEAC,19,17.5,65.9,14.6,43.2,50.47,3.1,8.1,22.4,51.8,8,10,0.8,8,17,0.471,1,5,0.2,0.0,3.5,45.5,Fr,9-May,4,-1.10775,59.6228,5.1,2014,32212,all,,0.75001691,2.0,5.0,6.0,12.0,0.4,0.5,0.0,0.0,,,104.575,105.955,0.936707,39.583,-7.02735,-7.35213,0.324781,-9.43944,11.5263,-8.96638,-0.47305,0.3158,0.7895,1.1053,1.1053,0.6842,0.0,1.4211,Pure PG,1.34596
26950,Keon Hill,Howard,MEAC,31,31.7,63.5,18.7,26.8,28.68,1.4,3.6,32.0,30.3,8,16,0.5,11,47,0.234,10,50,0.2,0.0,0.9,16.5,Fr,9-May,10,-1.17796,60.9226,2.6,2014,32214,all,,1.39476255,4.0,16.0,7.0,31.0,0.25,0.2258,0.0,0.0,,,112.82,115.979,0.60323,46.5714,-13.3208,-7.88149,-5.43927,-12.0575,12.8387,-7.08547,-4.97205,0.1613,0.3871,0.5484,1.7097,0.1935,0.0,1.9355,Pure PG,7.43037
27096,Chase Comier,Grambling St.,SWAC,25,50.4,76.3,18.5,30.9,38.82,2.5,8.3,27.0,30.9,43,76,0.566,11,57,0.193,12,37,0.324,0.0,2.2,80.9,Fr,11-May,10,-1.13815,72.61,4.4,2014,32644,all,,1.38888883,9.0,30.0,2.0,27.0,0.3,0.0741,0.0,0.0,,,117.661,125.314,0.329964,83.8658,-9.79118,-4.94998,-4.8412,-10.2571,21.76,-6.02208,-4.23501,0.48,1.44,1.92,3.0,0.84,0.0,4.04,Pure PG,3.91826
27112,Tyler Ennis,Syracuse,ACC,34,88.7,114.5,22.7,45.3,51.07,2.6,9.0,32.5,13.8,114,149,0.765,118,275,0.429,30,85,0.353,0.7,3.9,41.4,Fr,2-Jun,11,4.3659,123.151,2.3,2014,32691,all,95.6,3.2413389,68.0,123.0,51.0,153.0,0.5528,0.3333,2.0,2.0,1.0,18.0,97.6955,92.6229,4.56203,202.885,6.86227,4.85439,2.00787,7.99607,35.7353,4.48187,3.5142,0.7941,2.5882,3.3824,5.5294,2.1176,0.1765,12.9412,Pure PG,4.5863
27334,John Marshall,Southern Utah,BSky,28,51.8,101.1,17.5,47.3,55.21,2.1,7.8,27.1,21.6,62,90,0.689,43,92,0.467,1,2,0.5,0.0,2.8,95.7,Fr,1-Jun,5,0.463139,94.1223,3.9,2014,33276,all,,1.86116517,28.0,57.0,15.0,35.0,0.4912,0.4286,0.0,1.0,0.0,,115.132,115.424,1.02569,87.2426,-4.15992,-1.84202,-2.31789,-3.82603,20.8214,-2.98766,-0.838369,0.3571,1.25,1.6071,2.3929,0.9286,0.0,5.3929,Pure PG,0.210415
27354,Tony Kynard,Bethune Cookman,MEAC,30,50.6,83.9,25.6,32.7,40.29,4.7,9.7,32.9,25.3,51,61,0.836,55,151,0.364,3,31,0.097,0.4,4.2,33.5,Fr,1-Jun,3,-0.0698566,86.6884,4.0,2014,33336,all,,1.37092957,34.0,90.0,21.0,61.0,0.3778,0.3443,0.0,0.0,,,108.832,114.897,1.03805,107.41,-4.88576,-3.27346,-1.61231,-5.44171,20.4,-3.84875,-1.59296,0.8333,1.5333,2.3667,2.8333,1.3333,0.0667,5.6667,Pure PG,3.23662
27364,Marquis Wright,Siena,MAAC,38,85.6,95.7,18.8,43.5,48.45,3.9,8.0,30.3,28.0,83,119,0.697,113,246,0.459,7,38,0.184,1.0,2.9,41.9,Fr,Jun-00,1,0.711028,93.669,2.9,2014,33372,all,,1.71552131,87.0,166.0,26.0,80.0,0.5241,0.325,0.0,0.0,,,103.181,101.779,3.31486,226.832,0.511468,-0.910989,1.42246,0.128925,34.6842,-1.34108,1.47001,1.2632,2.6316,3.8947,5.2368,1.6842,0.3158,8.6842,Pure PG,1.72538
27380,Kahlil Felder,Oakland,Horz,31,80.7,100.6,21.5,45.3,51.23,1.5,13.5,38.8,23.8,83,111,0.748,80,183,0.437,20,60,0.333,0.5,1.5,45.7,Fr,9-May,20,2.01686,105.685,3.8,2014,33408,all,,2.23336328,53.0,94.0,27.0,89.0,0.5638,0.3034,0.0,1.0,0.0,54.0,114.247,113.041,1.86451,158.878,-2.47912,-0.128633,-2.35049,-1.9632,32.6774,-0.174303,-1.7889,0.4516,3.4194,3.871,6.4839,0.8387,0.129,9.7742,Pure PG,3.40738
27415,D.J. Brown,San Jose St.,MWC,29,51.7,103.6,18.1,46.8,50.71,1.7,10.2,31.2,18.5,37,54,0.685,20,45,0.444,30,94,0.319,0.0,2.9,38.8,Jr,2-Jun,1,1.03262,102.061,3.6,2014,33989,all,65.2,2.36374014,18.0,34.0,2.0,11.0,0.5294,0.1818,0.0,0.0,,,108.039,105.594,1.73016,104.65,-0.0283394,0.411476,-0.439815,-0.0456857,20.9655,-1.06905,1.02337,0.3103,1.8621,2.1724,2.6897,1.0,0.0,5.7586,Pure PG,9.53565
27426,Tyler Lewis,North Carolina St.,ACC,36,49.1,102.6,17.4,39.3,43.75,1.8,5.5,32.8,18.6,32,43,0.744,40,95,0.421,15,64,0.234,0.0,0.6,27.0,So,11-May,12,1.11091,103.981,2.8,2014,34267,all,90.8,3.55248184,19.0,32.0,21.0,63.0,0.5938,0.3333,0.0,0.0,,,112.411,107.722,1.49696,81.9857,-1.74504,1.32254,-3.06758,-1.46891,19.9167,0.557661,-2.02657,0.3056,0.9444,1.25,3.75,0.1944,0.0,4.3611,Pure PG,5.44914
27449,Lucas Woodhouse,Longwood,BSth,28,82.8,102.4,22.1,48.9,52.66,0.8,7.9,38.2,21.4,55,69,0.797,67,155,0.432,44,117,0.376,0.6,2.2,25.4,So,1-Jun,2,1.59841,101.597,2.8,2014,35616,all,,2.26316184,42.0,82.0,25.0,73.0,0.5122,0.3425,0.0,0.0,,,119.612,121.348,0.95763,138.64,-3.25173,0.886156,-4.13789,-2.27836,33.1071,0.758319,-3.03667,0.25,2.1071,2.3571,6.1429,1.25,0.1786,11.4643,Pure PG,7.29197
27483,Cody Doolin,San Francisco,WCC,3,8.7,138.2,21.6,68.8,70.75,1.1,3.2,42.0,15.3,8,10,0.8,13,20,0.65,6,12,0.5,1.0,2.2,31.3,Sr,2-Jun,45,6.05438,137.706,2.6,2014,37219,all,,3.5,10.0,15.0,3.0,5.0,0.6667,0.6,0.0,0.0,,,110.4,107.756,2.65397,15.9305,3.66478,7.39513,-3.73034,7.24296,36.3333,7.26737,-0.0244077,0.3333,1.0,1.3333,7.0,1.3333,0.3333,17.3333,Pure PG,6.60012
27531,Calaen Robinson,Arizona St.,P12,20,9.2,104.1,17.5,44.6,50.24,0.9,16.2,30.8,21.2,6,6,1.0,2,7,0.286,7,21,0.333,0.8,5.1,21.4,So,2-Jun,11,0.340519,103.61,6.1,2014,39083,all,44.6,2.62499984,1.0,4.0,1.0,3.0,0.25,0.3333,0.0,0.0,,,90.4526,87.9815,0.786898,26.6333,4.86346,0.905211,3.95825,1.36656,6.2,-3.80235,5.16891,0.05,0.95,1.0,1.05,0.55,0.05,1.55,Pure PG,10.4875
27587,Jequan Lewis,VCU,A10,35,39.8,98.7,21.7,50.3,56.3,2.1,7.2,22.8,28.6,56,71,0.789,40,84,0.476,24,67,0.358,0.0,3.8,47.0,Fr,1-Jun,1,0.93556,104.624,5.7,2014,41064,all,50.4,1.11290508,28.0,58.0,12.0,26.0,0.4828,0.4615,0.0,0.0,,,93.2903,90.4736,2.16543,104.694,1.65137,-0.0995004,1.75087,1.39552,16.1429,-1.48787,2.88338,0.3429,0.9714,1.3143,1.9714,1.0857,0.0,5.9429,Pure PG,6.69521
27665,Zavier Turner,Ball St.,MAC,28,81.1,93.5,22.7,48.6,55.6,0.9,5.3,25.9,31.3,89,102,0.873,38,111,0.342,56,140,0.4,0.0,1.4,40.6,Fr,9-May,1,1.14493,97.8502,2.9,2014,43439,all,43.8,0.90989584,18.0,47.0,20.0,62.0,0.383,0.3226,0.0,0.0,,,113.461,113.619,1.80909,124.039,-4.65742,-1.56779,-3.08963,-3.57983,33.1786,-0.865858,-2.71397,0.25,1.4643,1.7143,3.6071,0.75,0.0,11.8929,Pure PG,8.95046
27703,Stevie Clark,Oklahoma St.,B12,16,18.4,105.5,21.0,54.1,56.48,2.7,7.2,30.4,24.4,19,30,0.633,6,17,0.353,18,44,0.409,0.4,3.4,49.2,Fr,11-May,5,1.20206,109.335,5.6,2014,45984,all,85.6,1.86956522,4.0,6.0,2.0,11.0,0.6667,0.1818,0.0,0.0,,,98.9355,96.041,1.86783,46.5628,3.13032,2.92495,0.205365,2.0601,16.0,0.281078,1.77902,0.375,1.0625,1.4375,2.6875,0.9375,0.0625,5.3125,Pure PG,9.79148
27724,Madison Jones,Wake Forest,ACC,33,52.2,77.6,15.9,45.0,47.09,1.7,8.3,24.6,38.0,36,73,0.493,33,75,0.44,2,5,0.4,0.9,3.3,91.3,So,1-Jun,1,-0.881385,75.5072,3.9,2014,48584,all,44.8,1.29579363,31.0,53.0,2.0,22.0,0.5849,0.0909,1.0,1.0,1.0,,103.93,98.744,2.23957,124.264,-1.89486,-3.64739,1.75253,-2.30491,20.9394,-4.17378,1.86887,0.303,1.6061,1.9091,2.7879,1.1818,0.1818,3.2727,Pure PG,0.424889
27754,Isaac Smith,Maryland Eastern Shore,MEAC,28,25.7,63.1,15.9,25.0,30.74,1.1,7.0,24.0,41.4,12,23,0.522,7,30,0.233,3,16,0.188,0.0,1.8,50.0,Sr,1-Jun,13,-1.16769,57.6478,2.8,2015,14965,all,,1.18919327,5.0,22.0,2.0,8.0,0.2273,0.25,0.0,0.0,,,106.914,110.888,0.694795,48.123,-11.1742,-7.73649,-3.4377,-9.06319,12.1786,-6.50859,-2.55459,0.1071,0.6786,0.7857,1.5714,0.3571,0.0,1.25,Pure PG,2.8421
27837,T.J. McConnell,Arizona,P12,38,75.9,118.3,20.7,53.8,57.04,2.8,12.5,39.0,19.3,58,70,0.829,131,235,0.557,25,78,0.321,0.3,4.3,22.4,Sr,1-Jun,4,4.11235,124.42,2.3,2015,18771,all,30.6,3.05134955,60.0,85.0,71.0,150.0,0.7059,0.4733,0.0,0.0,,,87.3145,83.1671,4.66229,245.528,11.5487,6.60546,4.94328,11.2396,30.4737,5.50399,5.73561,0.6579,3.1842,3.8421,6.2632,2.1842,0.0789,10.3947,Pure PG,4.01649
27838,Juwan Staten,West Virginia,B12,30,66.5,108.6,24.2,45.1,50.69,1.5,9.8,31.8,15.4,120,171,0.702,122,282,0.433,21,58,0.362,0.1,2.0,50.3,Sr,1-Jun,3,3.77359,120.329,2.1,2015,18785,all,88.0,2.27870949,53.0,114.0,69.0,172.0,0.4649,0.4012,0.0,0.0,,,101.196,96.5134,3.33743,142.242,2.5989,3.28464,-0.685733,5.20886,31.2667,4.39161,0.81725,0.4667,2.2,2.6667,4.6333,1.0667,0.0333,14.2333,Pure PG,3.54979
27868,Brett Comer,Florida Gulf Coast,ASun,30,80.2,109.9,25.6,48.3,51.79,2.2,10.0,45.8,17.7,82,121,0.678,98,211,0.464,38,110,0.345,0.6,2.5,37.7,Sr,3-Jun,0,3.11847,113.429,2.7,2015,19480,all,25.4,2.9500454,82.0,169.0,16.0,42.0,0.4852,0.381,1.0,2.0,0.5,,99.7369,101.002,2.93758,164.875,3.02737,3.80367,-0.776303,4.29748,31.9091,3.44097,0.856503,0.6061,2.8788,3.4848,7.1515,1.2727,0.1515,12.4848,Pure PG,6.93742
27880,Ishaq Pitt,Maryland Eastern Shore,MEAC,33,62.6,96.7,18.5,47.1,48.91,5.2,13.4,33.7,27.9,51,99,0.515,63,132,0.477,1,5,0.2,0.9,2.8,72.3,Sr,4-Jun,2,0.576442,92.0325,2.9,2015,19577,all,,1.92958413,50.0,96.0,13.0,36.0,0.5208,0.3611,0.0,0.0,,,101.754,106.226,1.84126,149.058,-1.07529,-1.01326,-0.0620327,-0.80171,25.1515,-0.912178,0.110468,1.0606,2.697,3.7576,4.1515,1.1515,0.1818,5.4545,Pure PG,0.364626
27894,Jarvis Summers,Mississippi,SEC,33,70.4,99.1,27.0,37.0,44.31,1.6,5.4,33.7,15.4,123,164,0.75,93,251,0.371,29,118,0.246,0.5,1.7,44.4,Sr,3-Jun,32,2.79289,113.135,2.8,2015,19750,all,63.4,2.38807073,32.0,70.0,62.0,181.0,0.4571,0.3425,0.0,1.0,0.0,,106.973,102.805,2.47721,136.098,0.0696723,2.35859,-2.28892,0.130675,29.2424,1.67607,-1.5454,0.4242,1.4242,1.8485,4.8485,0.8485,0.1212,12.0,Pure PG,7.30517
27908,Marshall Harris III,The Citadel,SC,24,42.8,100.6,16.8,62.9,68.48,2.2,5.9,28.6,39.6,24,27,0.889,11,22,0.5,17,36,0.472,0.0,3.2,46.6,Sr,1-Jun,10,0.517661,93.1658,2.9,2015,19879,all,27.8,1.45282731,9.0,14.0,2.0,8.0,0.6429,0.25,0.0,0.0,,,116.84,120.094,0.487346,66.2345,-4.53889,-0.162954,-4.37594,-3.5059,20.3704,-0.8757,-2.6302,0.3333,0.9259,1.2593,2.8519,1.0,0.0,4.4815,Pure PG,5.202
27929,Nic Moore,SMU,Amer,33,86.9,113.6,22.8,53.0,58.28,0.9,6.4,30.8,20.6,98,110,0.891,72,171,0.421,76,180,0.422,0.1,2.3,31.3,Jr,9-May,11,4.22381,120.434,2.2,2015,20051,all,53.0,2.01152884,12.0,28.0,60.0,143.0,0.4286,0.4196,0.0,0.0,,,99.4064,97.4082,3.61651,172.86,3.284,4.61216,-1.32815,4.98031,34.8529,4.56769,0.412617,0.2353,2.0588,2.2941,5.1471,1.2647,0.0294,14.5,Pure PG,9.84414
27971,Christopher Anderson,San Diego,WCC,29,78.2,95.9,20.7,44.4,47.16,1.6,9.1,43.0,26.0,44,73,0.603,48,115,0.417,29,91,0.319,0.2,3.8,35.4,Sr,7-May,0,1.43777,98.214,3.0,2015,20355,all,5.0,2.31768599,39.0,75.0,9.0,40.0,0.52,0.225,0.0,0.0,,,97.5978,94.1482,3.73202,168.341,2.64279,1.2411,1.4017,2.71524,32.4,0.529475,2.18577,0.4667,2.4333,2.9,6.5667,1.9333,0.0667,7.7333,Pure PG,6.04134
27990,Briante Weber,VCU,A10,20,35.9,105.5,20.2,44.5,49.8,2.8,13.7,31.9,18.9,40,54,0.741,43,108,0.398,12,29,0.414,0.9,8.9,39.4,Sr,2-Jun,2,2.21892,109.881,2.9,2015,20470,all,,2.49999993,24.0,52.0,19.0,56.0,0.4615,0.3393,1.0,1.0,1.0,,84.2965,80.4766,4.25376,147.75,10.9617,3.66703,7.29468,10.3948,26.45,1.78639,8.60841,0.7,2.95,3.65,4.25,3.9,0.2,8.1,Pure PG,3.25914
